date,time,home_team,score,away_team,attendance,venue,referee,match_report
2026-03-20,20:45,Genoa,0–2,Udinese,30895,Stadio Comunale Luigi Ferraris,Giuseppe Collu,https://fbref.com/en/matches/104cb449/Genoa-Udinese-March-20-2026-Serie-A
2026-03-21,20:45,Juventus,1–1,Sassuolo,39502,Allianz Stadium,Matteo Marchetti,https://fbref.com/en/matches/8aa8a2ab/Juventus-Sassuolo-March-21-2026-Serie-A
2026-03-21,18:00,Milan,3–2,Torino,73043,Stadio Giuseppe Meazza,Francesco Fourneau,https://fbref.com/en/matches/da34d248/Milan-Torino-March-21-2026-Serie-A
2026-03-21,15:00,Parma,0–2,Cremonese,16284,Stadio Ennio Tardini,Michael Fabbri,https://fbref.com/en/matches/69c5dc23/Parma-Cremonese-March-21-2026-Serie-A
2026-03-22,15:00,Atalanta,1–0,Hellas Verona,22087,New Balance Arena,Giovanni Ayroldi,https://fbref.com/en/matches/13c33e38/Atalanta-Hellas-Verona-March-22-2026-Serie-A
2026-03-22,15:00,Bologna,0–2,Lazio,27162,Stadio Renato Dall'Ara,Ermanno Feliciani,https://fbref.com/en/matches/e3117362/Bologna-Lazio-March-22-2026-Serie-A
2026-03-22,12:30,Como,5–0,Pisa,11137,Stadio Giuseppe Sinigaglia,Luca Pairetto,https://fbref.com/en/matches/9dda1513/Como-Pisa-March-22-2026-Serie-A
2026-03-22,20:45,Fiorentina,1–1,Inter,22335,Stadio Artemio Franchi,Andrea Colombo,https://fbref.com/en/matches/1205211d/Fiorentina-Internazionale-March-22-2026-Serie-A
2026-03-22,18:00,Roma,1–0,Lecce,62432,Stadio Olimpico,Juan Luca Sacchi,https://fbref.com/en/matches/b66dac3c/Roma-Lecce-March-22-2026-Serie-A
2026-04-04,18:00,Hellas Verona,0–1,Fiorentina,24501,Stadio Marc'Antonio Bentegodi,Marco Guida,https://fbref.com/en/matches/71f8b0e7/Hellas-Verona-Fiorentina-April-4-2026-Serie-A
2026-04-04,20:45,Lazio,1–1,Parma,6000,Stadio Olimpico,Matteo Marcenaro,https://fbref.com/en/matches/b04a6f92/Lazio-Parma-April-4-2026-Serie-A
2026-04-04,15:00,Sassuolo,2–1,Cagliari,12304,Mapei Stadium - Città del Tricolore,Daniele Chiffi,https://fbref.com/en/matches/691b0973/Sassuolo-Cagliari-April-4-2026-Serie-A
2026-04-05,15:00,Cremonese,1–2,Bologna,10629,Stadio Giovanni Zini,Rosario Abisso,https://fbref.com/en/matches/1d18916a/Cremonese-Bologna-April-5-2026-Serie-A
2026-04-05,20:45,Inter,5–2,Roma,75267,Stadio Giuseppe Meazza,Simone Sozza,https://fbref.com/en/matches/ce77fd95/Internazionale-Roma-April-5-2026-Serie-A
2026-04-05,18:00,Pisa,0–1,Torino,10931,Arena Garibaldi - Stadio Romeo Anconetan...,Luca Zufferli,https://fbref.com/en/matches/95f6f102/Pisa-Torino-April-5-2026-Serie-A
2026-04-06,18:00,Juventus,2–0,Genoa,40585,Allianz Stadium,Davide Massa,https://fbref.com/en/matches/c4d8c505/Juventus-Genoa-April-6-2026-Serie-A
2026-04-06,15:00,Lecce,0–3,Atalanta,24884,Stadio Comunale Ettore Giardiniero,Federico La Penna,https://fbref.com/en/matches/08ea358c/Lecce-Atalanta-April-6-2026-Serie-A
2026-04-06,20:45,Napoli,1–0,Milan,50000,Stadio Diego Armando Maradona,Daniele Doveri,https://fbref.com/en/matches/204565c9/Napoli-Milan-April-6-2026-Serie-A
2026-04-06,12:30,Udinese,0–0,Como,24347,Bluenergy Stadium,Fabio Maresca,https://fbref.com/en/matches/a0b7fdf9/Udinese-Como-April-6-2026-Serie-A
2026-04-10,20:45,Roma,3–0,Pisa,60075,Stadio Olimpico,Ermanno Feliciani,https://fbref.com/en/matches/10185fe4/Roma-Pisa-April-10-2026-Serie-A
2026-04-11,20:45,Atalanta,0–1,Juventus,23271,New Balance Arena,Fabio Maresca,https://fbref.com/en/matches/b4583603/Atalanta-Juventus-April-11-2026-Serie-A
2026-04-11,15:00,Cagliari,1–0,Cremonese,16412,Unipol Domus,Daniele Doveri,https://fbref.com/en/matches/0251658f/Cagliari-Cremonese-April-11-2026-Serie-A
2026-04-11,18:00,Milan,0–3,Udinese,74675,Stadio Giuseppe Meazza,Matteo Marchetti,https://fbref.com/en/matches/e022015a/Milan-Udinese-April-11-2026-Serie-A
2026-04-11,15:00,Torino,2–1,Hellas Verona,6000,Stadio Olimpico Grande Torino,Kevin Bonacina,https://fbref.com/en/matches/5f5f38c4/Torino-Hellas-Verona-April-11-2026-Serie-A
2026-04-12,18:00,Bologna,2–0,Lecce,26141,Stadio Renato Dall'Ara,Andrea Colombo,https://fbref.com/en/matches/33dd8617/Bologna-Lecce-April-12-2026-Serie-A
2026-04-12,20:45,Como,3–4,Inter,11975,Stadio Giuseppe Sinigaglia,Davide Massa,https://fbref.com/en/matches/30dc7887/Como-Internazionale-April-12-2026-Serie-A
2026-04-12,12:30,Genoa,2–1,Sassuolo,30858,Stadio Comunale Luigi Ferraris,Antonio Rapuano,https://fbref.com/en/matches/1b694695/Genoa-Sassuolo-April-12-2026-Serie-A
2026-04-12,15:00,Parma,1–1,Napoli,21611,Stadio Ennio Tardini,Marco Di Bello,https://fbref.com/en/matches/61ab967c/Parma-Napoli-April-12-2026-Serie-A
2026-04-13,20:45,Fiorentina,1–0,Lazio,18259,Stadio Artemio Franchi,Michael Fabbri,https://fbref.com/en/matches/c723f892/Fiorentina-Lazio-April-13-2026-Serie-A
2026-04-17,20:45,Inter,3–0,Cagliari,74209,Stadio Giuseppe Meazza,Matteo Marchetti,https://fbref.com/en/matches/bb8a4b02/Internazionale-Cagliari-April-17-2026-Serie-A
2026-04-17,18:30,Sassuolo,2–1,Como,13355,Mapei Stadium - Città del Tricolore,Francesco Fourneau,https://fbref.com/en/matches/3efe6b52/Sassuolo-Como-April-17-2026-Serie-A
2026-04-18,18:00,Napoli,0–2,Lazio,50000,Stadio Diego Armando Maradona,Luca Zufferli,https://fbref.com/en/matches/44809b31/Napoli-Lazio-April-18-2026-Serie-A
2026-04-18,20:45,Roma,1–1,Atalanta,61474,Stadio Olimpico,Matteo Marcenaro,https://fbref.com/en/matches/ab35bf5d/Roma-Atalanta-April-18-2026-Serie-A
2026-04-18,15:00,Udinese,0–1,Parma,23280,Bluenergy Stadium,Davide Di Marco,https://fbref.com/en/matches/3eeceaac/Udinese-Parma-April-18-2026-Serie-A
2026-04-19,12:30,Cremonese,0–0,Torino,12242,Stadio Giovanni Zini,Michael Fabbri,https://fbref.com/en/matches/7d6cd371/Cremonese-Torino-April-19-2026-Serie-A
2026-04-19,15:00,Hellas Verona,0–1,Milan,21338,Stadio Marc'Antonio Bentegodi,Daniele Chiffi,https://fbref.com/en/matches/f487289e/Hellas-Verona-Milan-April-19-2026-Serie-A
2026-04-19,20:45,Juventus,2–0,Bologna,40516,Allianz Stadium,Maurizio Mariani,https://fbref.com/en/matches/387e7e11/Juventus-Bologna-April-19-2026-Serie-A
2026-04-19,18:00,Pisa,1–2,Genoa,11535,Arena Garibaldi - Stadio Romeo Anconetan...,Valerio Crezzini,https://fbref.com/en/matches/51c15e5f/Pisa-Genoa-April-19-2026-Serie-A
2026-04-20,20:45,Lecce,1–1,Fiorentina,26366,Stadio Comunale Ettore Giardiniero,Fabio Maresca,https://fbref.com/en/matches/b96976b3/Lecce-Fiorentina-April-20-2026-Serie-A
2026-04-24,20:45,Napoli,4–0,Cremonese,47000,Stadio Diego Armando Maradona,Daniele Doveri,https://fbref.com/en/matches/2308abcf/Napoli-Cremonese-April-24-2026-Serie-A
2026-04-25,18:00,Bologna,0–2,Roma,28961,Stadio Renato Dall'Ara,Marco Di Bello,https://fbref.com/en/matches/5e4e1bab/Bologna-Roma-April-25-2026-Serie-A
2026-04-25,20:45,Hellas Verona,0–0,Lecce,19407,Stadio Marc'Antonio Bentegodi,Davide Massa,https://fbref.com/en/matches/8e52cf23/Hellas-Verona-Lecce-April-25-2026-Serie-A
2026-04-25,15:00,Parma,1–0,Pisa,16280,Stadio Ennio Tardini,Andrea Calzavara,https://fbref.com/en/matches/1c6287a0/Parma-Pisa-April-25-2026-Serie-A
2026-04-26,12:30,Fiorentina,0–0,Sassuolo,21700,Stadio Artemio Franchi,Livio Marinelli,https://fbref.com/en/matches/b9e15f48/Fiorentina-Sassuolo-April-26-2026-Serie-A
2026-04-26,15:00,Genoa,0–2,Como,31901,Stadio Comunale Luigi Ferraris,Federico La Penna,https://fbref.com/en/matches/712ed303/Genoa-Como-April-26-2026-Serie-A
2026-04-26,20:45,Milan,0–0,Juventus,75681,Stadio Giuseppe Meazza,Simone Sozza,https://fbref.com/en/matches/502bb6a9/Milan-Juventus-April-26-2026-Serie-A
2026-04-26,18:00,Torino,2–2,Inter,23000,Stadio Olimpico Grande Torino,Maurizio Mariani,https://fbref.com/en/matches/a072168c/Torino-Internazionale-April-26-2026-Serie-A
2026-04-27,18:30,Cagliari,3–2,Atalanta,16260,Unipol Domus,Juan Luca Sacchi,https://fbref.com/en/matches/d82247f0/Cagliari-Atalanta-April-27-2026-Serie-A
2026-04-27,20:45,Lazio,3–3,Udinese,4000,Stadio Olimpico,Kevin Bonacina,https://fbref.com/en/matches/45973f74/Lazio-Udinese-April-27-2026-Serie-A
2026-05-01,20:45,Pisa,1–2,Lecce,10372,Arena Garibaldi - Stadio Romeo Anconetan...,Daniele Doveri,https://fbref.com/en/matches/00707e0e/Pisa-Lecce-May-1-2026-Serie-A
2026-05-02,20:45,Atalanta,0–0,Genoa,22861,New Balance Arena,Ivan Pezzuto,https://fbref.com/en/matches/9bd39900/Atalanta-Genoa-May-2-2026-Serie-A
2026-05-02,18:00,Como,0–0,Napoli,11969,Stadio Giuseppe Sinigaglia,Michael Fabbri,https://fbref.com/en/matches/a5b1cef3/Como-Napoli-May-2-2026-Serie-A
2026-05-02,15:00,Udinese,2–0,Torino,23278,Bluenergy Stadium,Giuseppe Mucera,https://fbref.com/en/matches/7c7d51c9/Udinese-Torino-May-2-2026-Serie-A
2026-05-03,12:30,Bologna,0–0,Cagliari,28416,Stadio Renato Dall'Ara,Valerio Crezzini,https://fbref.com/en/matches/77ae42ed/Bologna-Cagliari-May-3-2026-Serie-A
2026-05-03,20:45,Inter,2–0,Parma,74198,Stadio Giuseppe Meazza,Kevin Bonacina,https://fbref.com/en/matches/047a8450/Internazionale-Parma-May-3-2026-Serie-A
2026-05-03,18:00,Juventus,1–1,Hellas Verona,40545,Allianz Stadium,Giovanni Ayroldi,https://fbref.com/en/matches/d952dceb/Juventus-Hellas-Verona-May-3-2026-Serie-A
2026-05-03,15:00,Sassuolo,2–0,Milan,19361,Mapei Stadium - Città del Tricolore,Fabio Maresca,https://fbref.com/en/matches/09b35c18/Sassuolo-Milan-May-3-2026-Serie-A
2026-05-04,18:30,Cremonese,1–2,Lazio,10618,Stadio Giovanni Zini,Daniele Chiffi,https://fbref.com/en/matches/0f81c3ef/Cremonese-Lazio-May-4-2026-Serie-A
2026-05-04,20:45,Roma,4–0,Fiorentina,61307,Stadio Olimpico,Luca Zufferli,https://fbref.com/en/matches/3ce2ce50/Roma-Fiorentina-May-4-2026-Serie-A
2026-05-08,20:45,Torino,2–1,Sassuolo,6000,Stadio Olimpico Grande Torino,Simone Galipò,https://fbref.com/en/matches/38233ef2/Torino-Sassuolo-May-8-2026-Serie-A
2026-05-09,15:00,Cagliari,0–2,Udinese,16120,Unipol Domus,Federico Dionisi,https://fbref.com/en/matches/274f13fe/Cagliari-Udinese-May-9-2026-Serie-A
2026-05-09,18:00,Lazio,0–3,Inter,18000,Stadio Olimpico,Rosario Abisso,https://fbref.com/en/matches/e6e32437/Lazio-Internazionale-May-9-2026-Serie-A
2026-05-09,20:45,Lecce,0–1,Juventus,27383,Stadio Comunale Ettore Giardiniero,Andrea Colombo,https://fbref.com/en/matches/bd9f7954/Lecce-Juventus-May-9-2026-Serie-A
2026-05-10,15:00,Cremonese,3–0,Pisa,10180,Stadio Giovanni Zini,Giovanni Ayroldi,https://fbref.com/en/matches/1e5e37fa/Cremonese-Pisa-May-10-2026-Serie-A
2026-05-10,15:00,Fiorentina,0–0,Genoa,19009,Stadio Artemio Franchi,Luca Massimi,https://fbref.com/en/matches/edd33142/Fiorentina-Genoa-May-10-2026-Serie-A
2026-05-10,12:30,Hellas Verona,0–1,Como,23086,Stadio Marc'Antonio Bentegodi,Marco Di Bello,https://fbref.com/en/matches/d088110d/Hellas-Verona-Como-May-10-2026-Serie-A
2026-05-10,20:45,Milan,2–3,Atalanta,73498,Stadio Giuseppe Meazza,Luca Zufferli,https://fbref.com/en/matches/5977daf5/Milan-Atalanta-May-10-2026-Serie-A
2026-05-10,18:00,Parma,2–3,Roma,18685,Stadio Ennio Tardini,Daniele Chiffi,https://fbref.com/en/matches/48a1ee0f/Parma-Roma-May-10-2026-Serie-A
2026-05-11,20:45,Napoli,2–3,Bologna,47000,Stadio Diego Armando Maradona,Marco Piccinini,https://fbref.com/en/matches/df5edc05/Napoli-Bologna-May-11-2026-Serie-A
2026-05-17,18:00,Atalanta,0–1,Bologna,,New Balance Arena,Daniele Perenzoni,https://fbref.com/en/matches/36045f26/Atalanta-Bologna-May-17-2026-Serie-A
2026-05-17,20:45,Cagliari,2–1,Torino,,Unipol Domus,Alberto Arena,https://fbref.com/en/matches/02493616/Cagliari-Torino-May-17-2026-Serie-A
2026-05-17,12:00,Como,1–0,Parma,,Stadio Giuseppe Sinigaglia,Luca Zufferli,https://fbref.com/en/matches/6c0651b7/Como-Parma-May-17-2026-Serie-A
2026-05-17,12:00,Genoa,1–2,Milan,,Stadio Comunale Luigi Ferraris,Simone Sozza,https://fbref.com/en/matches/2c819d99/Genoa-Milan-May-17-2026-Serie-A
2026-05-17,15:00,Inter,1–1,Hellas Verona,,Stadio Giuseppe Meazza,Andrea Calzavara,https://fbref.com/en/matches/f63b8a6b/Internazionale-Hellas-Verona-May-17-2026-Serie-A
2026-05-17,12:00,Juventus,0–2,Fiorentina,,Allianz Stadium,Davide Massa,https://fbref.com/en/matches/c3fecb0a/Juventus-Fiorentina-May-17-2026-Serie-A
2026-05-17,12:00,Pisa,0–3,Napoli,,Arena Garibaldi - Stadio Romeo Anconetan...,Francesco Fourneau,https://fbref.com/en/matches/8de735be/Pisa-Napoli-May-17-2026-Serie-A
2026-05-17,12:00,Roma,2–0,Lazio,,Stadio Olimpico,Fabio Maresca,https://fbref.com/en/matches/cbe36f21/Roma-Lazio-May-17-2026-Serie-A
2026-05-17,20:45,Sassuolo,2–3,Lecce,,Mapei Stadium - Città del Tricolore,Federico La Penna,https://fbref.com/en/matches/ac5a044a/Sassuolo-Lecce-May-17-2026-Serie-A
2026-05-17,20:45,Udinese,0–1,Cremonese,,Bluenergy Stadium,Gianluca Manganiello,https://fbref.com/en/matches/2ae6a67b/Udinese-Cremonese-May-17-2026-Serie-A
2026-05-24,15:00,Bologna,,Inter,,Stadio Renato Dall'Ara,,Sin reporte
2026-05-24,15:00,Cremonese,,Como,,Stadio Giovanni Zini,,Sin reporte
2026-05-24,15:00,Fiorentina,,Atalanta,,Stadio Artemio Franchi,,Sin reporte
2026-05-24,15:00,Hellas Verona,,Roma,,Stadio Marc'Antonio Bentegodi,,Sin reporte
2026-05-24,15:00,Lazio,,Pisa,,Stadio Olimpico,,Sin reporte
2026-05-24,15:00,Lecce,,Genoa,,Stadio Comunale Ettore Giardiniero,,Sin reporte
2026-05-24,15:00,Milan,,Cagliari,,Stadio Giuseppe Meazza,,Sin reporte
2026-05-24,15:00,Napoli,,Udinese,,Stadio Diego Armando Maradona,,Sin reporte
2026-05-24,15:00,Parma,,Sassuolo,,Stadio Ennio Tardini,,Sin reporte
2026-05-24,15:00,Torino,,Juventus,,Stadio Olimpico Grande Torino,,Sin reporte
